10000	7.18e-05
30000	6.87667e-05
50000	6.91333e-05
70000	7.32333e-05
90000	7.26667e-05
110000	7.3e-05
130000	7.23333e-05
150000	7.56667e-05
170000	8.15667e-05
190000	7.47667e-05
210000	7.67e-05
230000	7.47e-05
250000	7.97667e-05
270000	7.91333e-05
290000	7.71e-05
310000	7.75333e-05
330000	7.98e-05
350000	7.84667e-05
370000	8.28333e-05
390000	7.91333e-05
410000	7.68e-05
430000	8.05e-05
450000	7.84667e-05
470000	8.08e-05
490000	7.75e-05
510000	7.98e-05
530000	8.05e-05
550000	8.34333e-05
570000	8.01667e-05
590000	8.38e-05
610000	8.64667e-05
630000	7.98333e-05
650000	8.37667e-05
670000	8.68e-05
690000	7.91333e-05
710000	8.68667e-05
730000	8.52e-05
750000	8.58333e-05
770000	8.01333e-05
790000	8.51667e-05
810000	8.61667e-05
830000	8.68333e-05
850000	8.48667e-05
870000	8.48333e-05
890000	8.08333e-05
910000	7.95e-05
930000	8.78667e-05
950000	8.01333e-05
970000	8.48667e-05
990000	8.61333e-05
1010000	8.55333e-05
1030000	8.18667e-05
1050000	9.12e-05
1070000	8.82333e-05
1090000	9.01e-05
1110000	8.75e-05
1130000	8.65e-05
1150000	8.81333e-05
1170000	8.91667e-05
1190000	8.85333e-05
1210000	8.81667e-05
1230000	9.01667e-05
1250000	8.75333e-05
1270000	8.74667e-05
1290000	9.25333e-05
1310000	8.71e-05
1330000	9.05333e-05
1350000	8.62e-05
1370000	8.68333e-05
1390000	8.95e-05
1410000	8.91333e-05
1430000	9.01e-05
1450000	8.71667e-05
1470000	9.05333e-05
1490000	8.71667e-05
1510000	9.05e-05
1530000	8.68e-05
1550000	9.12e-05
1570000	8.81667e-05
1590000	8.85e-05
1610000	9.11333e-05
1630000	9.04333e-05
1650000	9.05667e-05
1670000	9.15333e-05
1690000	9.42e-05
1710000	9.01667e-05
1730000	9.24333e-05
1750000	9.38667e-05
1770000	9.21333e-05
1790000	9.18333e-05
1810000	9.21667e-05
1830000	9.35333e-05
1850000	8.95e-05
1870000	9.18333e-05
1890000	9.69e-05
1910000	9.65e-05
1930000	9.35333e-05
1950000	9.58e-05
1970000	9.48e-05
1990000	9.35e-05
2010000	9.05e-05
2030000	9.41333e-05
2050000	9.31667e-05
2070000	9.38333e-05
2090000	9.38667e-05
2110000	9.88667e-05
2130000	0.000103533
2150000	9.45e-05
2170000	0.000107867
2190000	0.000103533
2210000	0.000100867
2230000	0.000101867
2250000	0.000103833
2270000	0.000103233
2290000	0.0001099
2310000	0.0001028
2330000	9.71667e-05
2350000	0.0001052
2370000	0.000107867
2390000	0.0001025
2410000	0.000114133
2430000	0.000151967
2470000	0.0001689
2490000	0.000154
2510000	0.0001572
2530000	0.000127933
2550000	0.000139633
2590000	0.000147967
2610000	0.000117233
2630000	0.000103567
2650000	0.0001078
2670000	0.000109833
2690000	0.0001065
2710000	0.0001032
2730000	0.000103867
2750000	0.000106167
2770000	0.000110233
2790000	0.000101867
2810000	0.000118533
2830000	0.000124533
2850000	0.000112567
2870000	0.000108833
2890000	0.000101867
2910000	0.0001078
2930000	0.000119933
2950000	0.000117233
2970000	0.000115867
2990000	0.000107167
3010000	0.0001072
3030000	0.000124233
3050000	0.000108533
3070000	0.000100833
3090000	0.000105867
3110000	0.000107567
3130000	0.0001035
3150000	0.000106867
3170000	0.0001082
3190000	0.0001239
3210000	0.0001092
3230000	0.000111233
3250000	0.000109533
3270000	0.000111867
3290000	0.0001042
3310000	0.0001099
3330000	0.000121967
3350000	0.000114567
3370000	0.000113533
3390000	0.0001096
3410000	0.000109867
3430000	0.0001136
3450000	0.0001119
3470000	0.000116567
3490000	0.000113167
3510000	0.0001122
3530000	0.000106167
3550000	0.000119867
3570000	0.000131967
3590000	0.0001192
3610000	0.000109867
3630000	0.000114867
3650000	0.000112167
3670000	0.0001115
3690000	0.000118867
3710000	0.0001376
3730000	0.000135933
3750000	0.000114233
3770000	0.000118233
3790000	0.000117267
3810000	0.000149633
3830000	0.000160967
3850000	0.0001456
3870000	0.0001636
3890000	0.000159
3910000	0.000117267
3930000	0.000119267
3950000	0.0001219
3970000	0.000157633
3990000	0.000123867
4010000	0.000116567
4030000	0.000143633
4050000	0.000163567
4070000	0.000166233
4090000	0.000163967
4110000	0.0001683
4130000	0.000169933
4150000	0.000141933
4170000	0.0001379
4190000	0.000141267
4210000	0.000143633
4230000	0.000162967
4250000	0.000169
4270000	0.000150533
4290000	0.0001439
4310000	0.0001617
4330000	0.000158333
4350000	0.000140933
4370000	0.000157
4390000	0.0001506
4410000	0.000153267
4430000	0.000144967
4450000	0.000137
4470000	0.0001446
4490000	0.000125267
4510000	0.000143967
4530000	0.0001416
4550000	0.000128233
4570000	0.000166033
4590000	0.000128967
4610000	0.0001292
4630000	0.0001403
4650000	0.000122867
4670000	0.0001379
4690000	0.0001236
4710000	0.0001276
4730000	0.0001339
4750000	0.000119933
4770000	0.0001399
4790000	0.0001242
4810000	0.000133967
4830000	0.000134233
4850000	0.000124867
4870000	0.000138867
4890000	0.000128267
4910000	0.0001222
4930000	0.000159133
4950000	0.0001386
4970000	0.000127567
4990000	0.0001403
5010000	0.000128233
5030000	0.0001452
5050000	0.0001386
5070000	0.000130233
5090000	0.000140233
5110000	0.000144933
5130000	0.000136567
5150000	0.0001346
5170000	0.000140967
5190000	0.000135633
5210000	0.000157233
5230000	0.0001266
5250000	0.0001339
5270000	0.000135933
5290000	0.000128233
5310000	0.000129267
5330000	0.000124267
5350000	0.000123533
5370000	0.0001389
5390000	0.000131867
5410000	0.0001379
5430000	0.000117533
5450000	0.0001189
5470000	0.0001309
5490000	0.000149933
5510000	0.000154633
5530000	0.0001262
5550000	0.000136567
5570000	0.000127533
5590000	0.000127633
5610000	0.000129933
5630000	0.000125533
5650000	0.000136267
5670000	0.000126233
5690000	0.000118567
5710000	0.0001399
5730000	0.000133933
5750000	0.0001216
5770000	0.000123167
5790000	0.000131933
5810000	0.000125867
5830000	0.000138967
5850000	0.000129233
5870000	0.000125867
5890000	0.000128533
5910000	0.000131533
5930000	0.000132633
5950000	0.000118867
5970000	0.000162
5990000	0.0001513
6010000	0.0001336
6030000	0.000136567
6050000	0.000124867
6070000	0.000142567
6090000	0.0001379
6110000	0.000125933
6130000	0.000133233
6150000	0.0001256
6170000	0.0001386
6190000	0.000128867
6210000	0.0001299
6230000	0.0001526
6250000	0.0001346
6270000	0.0001325
6290000	0.000147567
6310000	0.0001339
6330000	0.0001306
6350000	0.000139867
6370000	0.000142
6390000	0.000134233
6410000	0.000123833
6430000	0.0001279
6450000	0.000131233
6470000	0.000144
6490000	0.000137967
6510000	0.0001369
6530000	0.000142567
6550000	0.000146233
6570000	0.000147567
6590000	0.000141933
6610000	0.0001276
6630000	0.000133267
6650000	0.000138333
6670000	0.000149233
6690000	0.000154667
6710000	0.000160267
6730000	0.000179333
6750000	0.000137533
6770000	0.000158967
6790000	0.000194333
6810000	0.000176033
6830000	0.000195067
6850000	0.000178033
6870000	0.000174733
6890000	0.0001423
6910000	0.0001359
6930000	0.0001636
6950000	0.0001426
6970000	0.0001433
6990000	0.000145
7010000	0.000136933
7030000	0.0001376
7050000	0.000136867
7070000	0.000137967
7090000	0.000137267
7110000	0.000173333
7130000	0.0001269
7150000	0.000131567
7170000	0.0001182
7190000	0.000122233
7210000	0.000134567
7230000	0.000135867
7250000	0.000129567
7270000	0.000140233
7290000	0.000134933
7310000	0.000143233
7330000	0.0001409
7350000	0.000122233
7370000	0.000152267
7390000	0.000139233
7410000	0.000138633
7430000	0.000154567
7450000	0.000139933
7470000	0.000148667
7490000	0.000155633
7510000	0.000127833
7530000	0.000163233
7550000	0.000149233
7570000	0.000136233
7590000	0.0001309
7610000	0.000132533
7630000	0.000141233
7650000	0.000143567
7670000	0.0001389
7690000	0.000166067
7710000	0.000177633
7730000	0.000140933
7750000	0.000147933
7770000	0.0001376
7790000	0.0001286
7810000	0.000151967
7830000	0.0001346
7850000	0.0001242
7870000	0.000151667
7890000	0.000159633
7910000	0.000141233
7930000	0.000155933
7950000	0.000136867
7970000	0.000138633
7990000	0.000167933
8010000	0.0001276
8030000	0.000143267
8050000	0.000140267
8070000	0.0001723
8090000	0.000153933
8110000	0.000154667
8130000	0.000157967
8150000	0.000138633
8170000	0.0001743
8190000	0.000185633
8210000	0.000147233
8230000	0.0001436
8250000	0.000160633
8290000	0.000174633
8310000	0.000152967
8330000	0.000137567
8350000	0.000142933
8370000	0.0001477
8390000	0.000148967
8410000	0.000138267
8430000	0.000174033
8450000	0.0001533
8470000	0.000162633
8490000	0.000132267
8510000	0.0001332
8530000	0.0001416
8550000	0.0001439
8570000	0.000141867
8590000	0.000129267
8610000	0.0001352
8630000	0.000128933
8650000	0.000131933
8670000	0.0001429
8690000	0.0001243
8710000	0.0001279
8730000	0.000146
8750000	0.000124567
8770000	0.000144567
8790000	0.000142633
8810000	0.000128867
8830000	0.0001389
8850000	0.000146
8870000	0.0001346
8890000	0.000142267
8910000	0.000127233
8930000	0.000132533
8950000	0.0001302
8970000	0.000141233
8990000	0.0001372
9010000	0.000150933
9030000	0.000132833
9050000	0.000128867
9070000	0.000157933
9090000	0.0001306
9110000	0.000145967
9130000	0.000146933
9170000	0.0001459
9190000	0.000169033
9210000	0.000165
9230000	0.000145933
9250000	0.000162633
9270000	0.0001446
9290000	0.000161933
9310000	0.0001509
9330000	0.0001466
9350000	0.000151267
9370000	0.000138933
9390000	0.000142567
9410000	0.0001499
9430000	0.000143567
9450000	0.000142233
9470000	0.0001456
9490000	0.000160633
9510000	0.000146267
9530000	0.000157233
9550000	0.0001507
9570000	0.0001503
9590000	0.000142633
9610000	0.000139
9630000	0.000133233
9650000	0.000132967
9670000	0.000134933
9690000	0.000138267
9710000	0.000139933
9730000	0.0001339
9750000	0.000144567
9770000	0.000143267
9790000	0.000156333
9810000	0.0001406
9830000	0.000144933
9850000	0.000145
9870000	0.000146267
9890000	0.000155967
9910000	0.0001453
9930000	0.000142933
9950000	0.000170433
9970000	0.0001486
9990000	0.000166
